SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2,MeanMotion,Eccentricity,OrbitClass
4247,OPS 7613 (P/L 5),1969,103.17,-1.0,UNK,70.01,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04247U 69082F   24054.57950887  .00000087  00000+0  10248-3 0  9998,2 04247  70.0137 106.4189 0019293 158.0305 202.1632 13.95716610768547,13.9571661,0.0019293,LEO
4250,SKYNET 1A,1969,1436.15,-1.0,-,1.75,Inactive,0,GSO,USA,UK,Unknown,Unknown,Unknown,1 04250U 69101A   24054.52885650 -.00000101  00000+0  00000+0 0  9993,2 04250   1.7510 277.6059 0022481 308.8031  12.7245  1.00267987126047,1.00267987,0.0022481,GSO
12442,COSMOS 1269,1981,100.52,-1.0,UNK,74.05,Inactive,0,LEO,Russia,Russia/USSR,Military,Unknown,Kosmos,1 12442U 81041A   24054.84131036  .00000226  00000+0  92825-4 0  9997,2 12442  74.0524 106.2011 0009958 190.7494 169.3446 14.32589617235271,14.32589617,0.0009958,LEO
4254,COSMOS 312,1969,108.5,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Kosmos,1 04254U 69103A   24054.40094648  .00000045  00000+0  14514-3 0  9990,2 04254  74.0205 287.2626 0023244 331.7233 201.7988 13.27165934627567,13.27165934,0.0023244,LEO
4256,OPS 7613 (P/L 1),1969,102.95,-1.0,UNK,70.01,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04256U 69082B   24054.83926668  .00000195  00000+0  17201-3 0  9993,2 04256  70.0123 338.2686 0016400  91.5424 268.7561 13.98717307772371,13.98717307,0.00164,LEO
4257,TIMATION 2,1969,103.14,-1.0,UNK,70.01,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04257U 69082C   24054.51668171  .00000069  00000+0  88459-4 0  9995,2 04257  70.0136  96.7739 0019076 151.9334 313.5586 13.96094178768748,13.96094178,0.0019076,LEO
4259,OPS 7613 (P/L 3),1969,103.23,-1.0,UNK,70.01,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04259U 69082D   24054.56689031  .00000048  00000+0  74780-4 0  9999,2 04259  70.0150 137.0181 0020481 176.7014 280.5986 13.94911946863885,13.94911946,0.0020481,LEO
20643,INSAT-1D,1990,1435.96,-1.0,-,14.7,Inactive,0,GSO,USA,India,Unknown,Unknown,Delta,1 20643U 90051A   24054.34924927 -.00000164  00000+0  00000+0 0  9995,2 20643  14.7033   0.4078 0016688 167.1596 191.3873  1.00281580110276,1.0028158,0.0016688,GSO
12456,METEOR 2-7,1981,102.08,-1.0,UNK,81.27,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 12456U 81043A   24054.85932878  .00000379  00000+0  20336-3 0  9994,2 12456  81.2667 200.0563 0047309   6.8235 353.3570 14.10651247200237,14.10651247,0.0047309,LEO
12458,NOVA 1,1981,108.83,-1.0,UNK,89.86,Inactive,0,LEO,USA,USA,Unknown,Unknown,Scout,1 12458U 81044A   24054.72582581  .00000089  00000+0  19015-3 0  9995,2 12458  89.8648 100.4143 0016201 115.1391  11.0256 13.23150206 65110,13.23150206,0.0016201,LEO
20659,GORIZONT 20,1990,1435.43,-1.0,-,13.51,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 20659U 90054A   24053.84523185 -.00000041  00000+0  00000+0 0  9994,2 20659  13.5110 342.1585 0006701 193.2316 347.9107  1.00318483123209,1.00318483,0.0006701,GSO
25273,IRIDIUM 57,1998,100.34,-1.0,-,86.4,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 25273U 98019B   24054.87134872  .00000537  00000+0  18150-3 0  9993,2 25273  86.4016 345.9988 0002146  86.4828 273.6614 14.35097048356230,14.35097048,0.0002146,LEO
20663,COSMOS 2084,1990,96.17,-1.0,UNK,62.79,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Molniya,1 20663U 90055A   24054.22023400  .00003943  00000+0  30553-3 0  9991,2 20663  62.7936 344.1586 0122992 109.3719 252.0722 14.97339139824348,14.97339139,0.0122992,LEO
12472,GOES 5,1981,1436.4,-1.0,-,10.87,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown,1 12472U 81049A   24054.45913186  .00000094  00000+0  00000+0 0  9991,2 12472  10.8743 321.5820 0001269 303.1906 273.3846  1.00250439114375,1.00250439,0.0001269,GSO
12474,INTELSAT 501,1981,1456.76,-1.0,-,12.23,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown,1 12474U 81050A   24053.84488376  .00000047  00000+0  00000+0 0  9993,2 12474  12.2365 330.2796 0003205 274.0749 277.1510  0.98849244129319,0.98849244,0.0003205,GSO
20667,INTELSAT 604 (IS-604),1990,1462.91,-1.0,-,14.04,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown,1 20667U 90056A   24054.28546168 -.00000156  00000+0  00000+0 0  9997,2 20667  14.0436  15.9821 0004833 308.5676  50.7738  0.98434082 38155,0.98434082,0.0004833,GSO
20670,METEOR 2-19,1990,103.99,-1.0,UNK,82.54,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20670U 90057A   24054.56846987  .00000075  00000+0  53248-4 0  9991,2 20670  82.5435 230.5548 0015021 297.1594  62.8034 13.84776605700734,13.84776605,0.0015021,LEO
4295,OPS 7613 (P/L 6),1969,103.2,-1.0,UNK,70.01,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04295U 69082G   24054.57040301  .00000083  00000+0  10012-3 0  9997,2 04295  70.0115 112.4827 0020233 175.7046 184.4237 13.95359850767659,13.9535985,0.0020233,LEO
4297,INTELSAT 3-F6,1970,1452.2,-1.0,-,1.14,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown,1 04297U 70003A   24054.32940810 -.00000240  00000+0  00000+0 0  9999,2 04297   1.1466 269.7540 0011261  74.0688 268.3812  0.99160266168474,0.99160266,0.0011261,GSO
23649,JCSAT-3,1995,1452.33,-1.0,-,12.08,Inactive,0,GSO,USA,Japan,Unknown,Unknown,Unknown,1 23649U 95043A   24054.57977568 -.00000091  00000+0  00000+0 0  9993,2 23649  12.0819  22.9372 0014401  47.5515 122.5549  0.99150501 61284,0.99150501,0.0014401,GSO
20693,COSMOS 2085,1990,1436.24,-1.0,UNK,13.48,Inactive,0,GSO,Kazakhstan,Russia/USSR,Military,Unknown,Proton,1 20693U 90061A   24054.83799465 -.00000087  00000+0  00000+0 0  9996,2 20693  13.4834 342.5332 0008966  32.8098 152.8538  1.00261516123028,1.00261516,0.0008966,GSO
23651,N-STAR A,1995,1452.71,-1.0,-,12.2,Inactive,0,GSO,French Guiana,Japan,Unknown,Unknown,Unknown,1 23651U 95044A   24054.42112997  .00000005  00000+0  00000+0 0  9992,2 23651  12.1988  27.1562 0019022 353.4683   5.5888  0.99124851103532,0.99124851,0.0019022,GSO
28884,GALAXY 15 (G-15),2005,1455.45,2033.0,-,1.33,Inactive,1,GSO,French Guiana,INTELSAT,Commercial,Communications,Ariane,1 28884U 05041A   24054.62429698  .00000056  00000+0  00000+0 0  9990,2 28884   1.3310  85.1398 0012083 122.7479  52.7182  0.98938442 67083,0.98938442,0.0012083,GSO
12504,COSMOS 1275,1981,104.77,-1.0,UNK,82.96,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 12504U 81053A   24054.81975023  .00000059  00000+0  46353-4 0  9997,2 12504  82.9643 168.8608 0039914  15.3204 344.9149 13.74419023143471,13.74419023,0.0039914,LEO
28891,TOPSAT,2005,98.45,-1.0,-,98.19,Inactive,0,LEO,Russia,UK,Unknown,Unknown,Unknown,1 28891U 05043B   24054.86123968  .00000816  00000+0  16973-3 0  9991,2 28891  98.1936 181.1235 0017249  51.5643 308.7104 14.62610927977143,14.62610927,0.0017249,LEO
28892,UWE-1,2005,98.18,-1.0,-,98.19,Inactive,0,LEO,Russia,Germany,Unknown,Unknown,Unknown,1 28892U 05043C   24054.59246614  .00002376  00000+0  43474-3 0  9995,2 28892  98.1888 190.6830 0015485   5.6767 354.4610 14.66729463977963,14.66729463,0.0015485,LEO
23653,COSMOS 2319,1995,1435.59,-1.0,-,14.5,Inactive,0,GSO,Kazakhstan,Russia/USSR,Military,Unknown,Proton,1 23653U 95045A   24054.05118743  .00000010  00000+0  00000+0 0  9995,2 23653  14.5005 359.1067 0004909 212.8252 323.7876  1.00306646104312,1.00306646,0.0004909,GSO
28894,SSETI EXPRESS (XO-53),2005,98.42,-1.0,-,98.19,Inactive,0,LEO,Russia,ESA,Unknown,Unknown,Unknown,1 28894U 05043E   24054.58688706  .00001040  00000+0  21154-3 0  9996,2 28894  98.1913 181.9193 0017462  50.4957 309.7785 14.63051756976689,14.63051756,0.0017462,LEO
4320,ITOS 1 (TIROS M),1970,115.01,-1.0,-,101.5,Inactive,0,LEO,USA,USA,Unknown,Unknown,Delta,1 04320U 70008A   24054.62952215 -.00000021  00000+0  13944-3 0  9998,2 04320 101.4965 110.0200 0028625 159.4559 323.6848 12.52091494668159,12.52091494,0.0028625,LEO
4321,OSCAR 5 (AO-5),1970,115.0,-1.0,-,101.39,Inactive,0,LEO,USA,Australia,Unknown,Unknown,Unknown,1 04321U 70008B   24054.60435782 -.00000019  00000+0  14861-3 0  9998,2 04321 101.3899  90.9744 0028069 115.7704  42.5231 12.52166659471738,12.52166659,0.0028069,LEO
20705,TDF 2,1990,1460.34,-1.0,UNK,15.11,Inactive,0,GSO,French Guiana,France,Unknown,Unknown,Unknown,1 20705U 90063A   24054.31968174 -.00000161  00000+0  00000+0 0  9993,2 20705  15.1115   4.6591 0046870 310.2295 256.5446  0.98607683124233,0.98607683,0.004687,GSO
20706,DFS 2,1990,1446.57,-1.0,UNK,14.26,Inactive,0,GSO,French Guiana,Germany,Unknown,Unknown,Unknown,1 20706U 90063B   24054.38928786 -.00000184  00000+0  00000+0 0  9991,2 20706  14.2625   9.8480 0005110 253.4168 314.2781  0.99546032114518,0.99546032,0.000511,GSO
20707,COSMOS 2087,1990,718.61,-1.0,UNK,67.73,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Molniya,1 20707U 90064A   24051.64172028  .00000935  00000+0  00000+0 0  9992,2 20707  67.7348 238.8461 5757239  46.5733 348.8717  2.00386487245828,2.00386487,0.5757239,MEO
28897,NCUBE-2,2005,98.11,-1.0,-,98.18,Inactive,0,LEO,Russia,ESA,Unknown,Unknown,Unknown,1 28897U 05043H   24054.85353289  .00002731  00000+0  48781-3 0  9997,2 28897  98.1786 191.8773 0015029 351.5977 160.4749 14.67690420970427,14.6769042,0.0015029,LEO
28898,MOZHAYETS 5 & RUBIN-5,2005,98.5,-1.0,UNK,98.23,Inactive,0,LEO,Russia,Germany,Unknown,Unknown,Unknown,1 28898U 05043G   24054.59991607  .00001165  00000+0  24154-3 0  9999,2 28898  98.2342 183.2208 0020242 100.9404 259.4075 14.61944572599735,14.61944572,0.0020242,LEO
4327,SERT 2,1970,105.99,-1.0,UNK,99.17,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04327U 70009A   24054.54659958  .00000037  00000+0  10657-3 0  9999,2 04327  99.1729  31.3032 0003964 273.1446 193.5247 13.58598355678707,13.58598355,0.0003964,LEO
20712,CRRES,1990,580.44,-1.0,UNK,18.12,Inactive,0,MEO,USA,USA,Unknown,Unknown,Atlas,1 20712U 90065A   24054.00498626  .00000974  00000+0  78259-3 0  9995,2 20712  18.1245 307.9239 7093600 327.9009   4.1940  2.48085753288630,2.48085753,0.70936,MEO
28902,TELKOM 2,2005,1452.44,-1.0,-,2.58,Inactive,0,GSO,French Guiana,Indonesia,Unknown,Unknown,Unknown,1 28902U 05046A   24054.42226124 -.00000014  00000+0  00000+0 0  9998,2 28902   2.5786  86.3322 0004751 190.7106 115.4553  0.99144022 66856,0.99144022,0.0004751,GSO
4331,OPS 0054 (DMSP 5A F1),1970,100.45,-1.0,-,98.91,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04331U 70012A   24054.82897997  .00000520  00000+0  20146-3 0  9997,2 04331  98.9060 191.3882 0057154 280.3179  79.1564 14.33491877816632,14.33491877,0.0057154,LEO
28909,GONETS-D1M 1,2005,114.72,-1.0,UNK,82.47,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 28909U 05048B   24054.78449032  .00000041  00000+0  19201-3 0  9997,2 28909  82.4687 129.9546 0006983 238.4723 230.9838 12.55242043832730,12.55242043,0.0006983,LEO
28911,INSAT-4A,2005,1451.68,-1.0,-,4.26,Inactive,0,GSO,French Guiana,India,Unknown,Unknown,Unknown,1 28911U 05049A   24054.13352017  .00000046  00000+0  00000+0 0  9994,2 28911   4.2607  81.9722 0002084 103.5102  91.3371  0.99195371 37049,0.99195371,0.0002084,GSO
20720,COSMOS 2088,1990,116.06,-1.0,UNK,73.6,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20720U 90066A   24054.56266282  .00000012  00000+0  21930-3 0  9994,2 20720  73.5963  82.9785 0024940  26.1643 142.2382 12.40762641520389,12.40762641,0.002494,LEO
23657,SICH-1,1995,96.69,-1.0,UNK,82.53,Inactive,0,LEO,Russia,Ukraine,Unknown,Unknown,Tsiklon,1 23657U 95046A   24054.60318418  .00002223  00000+0  23155-3 0  9990,2 23657  82.5263 123.7792 0019084 267.2161  92.6873 14.89267354540024,14.89267354,0.0019084,LEO
28915,COSMOS 2419 [GLONASS-M],2005,675.71,-1.0,-,65.97,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 28915U 05050A   24052.43035378 -.00000094  00000+0  00000+0 0  9993,2 28915  65.9655 344.4566 0016107 334.0176 211.5983  2.13108359141326,2.13108359,0.0016107,MEO
20724,NAVSTAR 20 (USA 63),1990,769.29,-1.0,-,54.27,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown,1 20724U 90068A   24052.16538986 -.00000021  00000+0  00000+0 0  9999,2 20724  54.2697 104.1164 0037824 314.0523  57.4710  1.87186053234056,1.87186053,0.0037824,MEO
28916,COSMOS 2418 [GLONASS-M],2005,675.72,-1.0,-,65.99,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 28916U 05050B   24052.26028023 -.00000095  00000+0  00000+0 0  9995,2 28916  65.9864 344.6158 0011858 289.1130 140.5169  2.13106388141211,2.13106388,0.0011858,MEO
28917,COSMOS 2417 [GLONASS],2005,675.73,-1.0,-,65.97,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 28917U 05050C   24054.64843306 -.00000084  00000+0  00000+0 0  9997,2 28917  65.9674 344.4119 0016096  94.8836  87.5801  2.13104383141372,2.13104383,0.0016096,MEO
28922,GIOVE-A,2005,850.41,-1.0,-,58.8,Inactive,0,MEO,Kazakhstan,ESA,Unknown,Unknown,Unknown,1 28922U 05051A   24054.47314375 -.00000089  00000+0  00000+0 0  9999,2 28922  58.8003  16.0752 0022645 136.6529  39.3584  1.69329999112408,1.69329999,0.0022645,MEO
20735,COSMOS 2090,1990,113.8,-1.0,UNK,82.56,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20735U 90070A   24054.59190476  .00000040  00000+0  15935-3 0  9998,2 20735  82.5621  95.0314 0014313 183.4049 292.8675 12.65326523549110,12.65326523,0.0014313,LEO
12544,METEOSAT-2,1981,1458.63,-1.0,-,11.7,Inactive,0,GSO,French Guiana,ESA,Unknown,Unknown,Unknown,1 12544U 81057A   24054.30023199 -.00000032  00000+0  00000+0 0  9993,2 12544  11.7062 325.0589 0029068 359.5544 207.8118  0.98722823115507,0.98722823,0.0029068,GSO
4353,NATO 2A,1970,1435.98,-1.0,-,2.5,Inactive,0,GSO,USA,NATO,Unknown,Unknown,Unknown,1 04353U 70021A   24054.63739708 -.00000114  00000+0  00000+0 0  9998,2 04353   2.5062 284.9099 0001227 261.3308  93.7674  1.00279666117426,1.00279666,0.0001227,GSO
12545,APPLE,1981,1439.34,-1.0,-,8.97,Inactive,0,GSO,French Guiana,India,Unknown,Unknown,Unknown,1 12545U 81057B   24054.48513762  .00000097  00000+0  00000+0 0  9993,2 12545   8.9708 304.1618 0024776 203.1138  17.3139  1.00045630113938,1.0004563,0.0024776,GSO
12546,CAT 3,1981,321.84,-1.0,-,10.18,Inactive,0,MEO,French Guiana,ESA,Unknown,Unknown,Unknown,1 12546U 81057C   24054.25540810  .00001130  00000+0  48655-3 0  9994,2 12546  10.1815 268.2104 5676257 349.2415   2.4890  4.47422114377116,4.47422114,0.5676257,MEO
20736,COSMOS 2091,1990,114.06,-1.0,UNK,82.58,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20736U 90070B   24054.77551920  .00000027  00000+0  89219-4 0  9996,2 20736  82.5808 147.2578 0003182 204.4003 275.8795 12.62524872545996,12.62524872,0.0003182,LEO
20737,COSMOS 2092,1990,113.99,-1.0,UNK,82.57,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20737U 90070C   24054.56730123  .00000036  00000+0  13818-3 0  9999,2 20737  82.5687 126.4975 0003450 237.8628 240.5253 12.63312825546705,12.63312825,0.000345,LEO
20738,COSMOS 2093,1990,113.92,-1.0,UNK,82.57,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20738U 90070D   24054.57760736  .00000040  00000+0  16257-3 0  9999,2 20738  82.5741 121.8726 0008184 220.7210 261.8093 12.64059509547669,12.64059509,0.0008184,LEO
20739,COSMOS 2094,1990,113.86,-1.0,UNK,82.57,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20739U 90070E   24054.56719014  .00000040  00000+0  15763-3 0  9993,2 20739  82.5737 113.3635 0011161 205.6368 271.3135 12.64719583548451,12.64719583,0.0011161,LEO
20740,COSMOS 2095,1990,113.73,-1.0,UNK,82.57,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20740U 90070F   24054.55830920  .00000049  00000+0  20528-3 0  9998,2 20740  82.5685  90.6630 0020210 140.8717 337.2929 12.66104751550149,12.66104751,0.002021,LEO
12553,NOAA 7,1981,101.59,-1.0,-,98.91,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 12553U 81059A   24054.41992220  .00000085  00000+0  64136-4 0  9999,2 12553  98.9102 113.5590 0011901 157.6875 202.4820 14.17488104205050,14.17488104,0.0011901,LEO
4362,NIMBUS 4,1970,107.09,-1.0,-,99.95,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 04362U 70025A   24054.62268385 -.00000009  00000+0  60953-4 0  9990,2 04362  99.9546 333.3853 0006777 255.4006 170.5478 13.44678813643332,13.44678813,0.0006777,LEO
4363,TOPO 1,1970,106.93,-1.0,UNK,99.91,Inactive,0,LEO,USA,USA,Unknown,Unknown,Thorad,1 04363U 70025B   24054.74306701 -.00000019  00000+0  42777-4 0  9994,2 04363  99.9082 328.3826 0001220 265.9073 150.2387 13.46638617647990,13.46638617,0.000122,LEO
28931,ALOS (DAICHI),2006,98.28,-1.0,-,98.02,Inactive,0,LEO,Japan,Japan,Unknown,Unknown,Unknown,1 28931U 06002A   24054.85954890  .00001926  00000+0  36670-3 0  9996,2 28931  98.0235  10.5096 0002031 110.5210 249.6212 14.65171948964606,14.65171948,0.0002031,LEO
28937,HIMAWARI-7 (MTSAT-2),2006,1453.39,-1.0,-,3.6,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown,1 28937U 06004A   24054.40076667 -.00000240  00000+0  00000+0 0  9995,2 28937   3.5943  83.0780 0006040 158.1389  35.4115  0.99079148 65856,0.99079148,0.000604,GSO
4369,COSMOS 332,1970,99.16,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04369U 70028A   24054.48310138  .00000418  00000+0  10990-3 0  9996,2 04369  74.0347  58.0193 0004944 144.3213 215.8279 14.52163483845439,14.52163483,0.0004944,LEO
37137,COSMOS 2466 [GLONASS-M],2010,675.7,-1.0,-,63.9,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 37137U 10041A   24054.24503963  .00000029  00000+0  00000+0 0  9993,2 37137  63.9034 219.0801 0017139 172.0630  37.6049  2.13112585104832,2.13112585,0.0017139,MEO
37138,COSMOS 2465 [GLONASS-M],2010,675.74,-1.0,-,63.92,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 37138U 10041B   24054.39394601  .00000028  00000+0  00000+0 0  9996,2 37138  63.9193 219.2159 0039794 176.5057 187.6734  2.13098250104862,2.1309825,0.0039794,MEO
37139,COSMOS 2464 [GLONASS-M],2010,675.74,1415.0,-,63.93,Inactive,1,MEO,Kazakhstan,Russia/USSR,Commercial/Military,Navigation (Global or Regional Positioning),Proton,1 37139U 10041C   24054.58161719  .00000028  00000+0  00000+0 0  9990,2 37139  63.9263 219.2282 0032257  12.4939 346.2881  2.13099927104882,2.13099927,0.0032257,MEO
12564,EKRAN 7,1981,1436.4,-1.0,-,8.52,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Proton,1 12564U 81061A   24053.87421664 -.00000297  00000+0  00000+0 0  9993,2 12564   8.5211 300.8486 0004245  67.8934 196.5874  1.00250715121036,1.00250715,0.0004245,GSO
4376,INTELSAT 3-F7,1970,1436.78,-1.0,-,0.35,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown,1 04376U 70032A   24053.54108119  .00000073  00000+0  00000+0 0  9993,2 04376   0.3459 145.7850 0003056 178.7801  35.3780  1.00223500 38885,1.002235,0.0003056,GEO
20762,THOR I (MARCOPOLO 2),1990,1451.45,-1.0,-,14.13,Inactive,0,GSO,USA,Norway,Unknown,Unknown,Unknown,1 20762U 90074A   24054.11837823 -.00000181  00000+0  00000+0 0  9994,2 20762  14.1338  12.7903 0002024 241.2562 301.1423  0.99211216 37826,0.99211216,0.0002024,GSO
4382,DFH 1,1970,109.87,-1.0,UNK,68.42,Inactive,0,LEO,PRC,China,Unknown,Unknown,Unknown,1 04382U 70034A   24054.55076283  .00003956  00000+0  58953-3 0  9997,2 04382  68.4184 340.7549 1038447  19.6020 344.2036 13.10589571534821,13.10589571,0.1038447,LEO
4383,COSMOS 336,1970,115.42,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04383U 70036A   24054.37708434 -.00000014  00000+0  12032-4 0  9992,2 04383  74.0298  31.9430 0015014 317.6222 154.4126 12.47641208451529,12.47641208,0.0015014,LEO
4384,COSMOS 337,1970,116.2,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04384U 70036B   24054.55798101  .00000010  00000+0  19180-3 0  9998,2 04384  74.0261  76.4630 0052684 107.5652  63.0894 12.39234359435090,12.39234359,0.0052684,LEO
4385,COSMOS 338,1970,115.82,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04385U 70036C   24054.61708314 -.00000008  00000+0  53433-4 0  9991,2 04385  74.0257 238.9843 0032427 236.7258 190.7149 12.43352839443018,12.43352839,0.0032427,LEO
4386,COSMOS 339,1970,115.03,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04386U 70036D   24054.80829234 -.00000024  00000+0 -52370-4 0  9996,2 04386  74.0293 186.4046 0015490 344.1200 130.9217 12.51852742460246,12.51852742,0.001549,LEO
4387,COSMOS 340,1970,114.62,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04387U 70036E   24054.53844336  .00000004  00000+0  12079-3 0  9994,2 04387  74.0323 328.3193 0038950  94.9129  78.4586 12.56312261468309,12.56312261,0.003895,LEO
4388,COSMOS 341,1970,113.89,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04388U 70036F   24054.39295556  .00000018  00000+0  18766-3 0  9997,2 04388  74.0285 291.8724 0081040 356.5092 178.3690 12.64325568484144,12.64325568,0.008104,LEO
4389,COSMOS 342,1970,113.54,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04389U 70036G   24054.57554278  .00000021  00000+0  18698-3 0  9995,2 04389  74.0262  92.3080 0100591 126.6524 347.2191 12.68311086492032,12.68311086,0.0100591,LEO
4390,COSMOS 343,1970,114.25,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 04390U 70036H   24054.60094219 -.00000012  00000+0  23094-4 0  9993,2 04390  74.0273 124.7634 0060405 213.9516 256.3941 12.60436480476674,12.6043648,0.0060405,LEO
37158,QZS-1 (MICHIBIKI-1),2010,1641.67,4000.0,-,43.1,Inactive,1,HEO,Japan,Japan,Government,Navigation (Global or Regional Positioning),H2A,1 37158U 10045A   24053.83766090 -.00000035  00000+0  00000+0 0  9994,2 37158  43.0976 125.7389 0001594 153.3097 203.3186  0.87715799 48971,0.87715799,0.0001594,HEO
20771,YURI-3A (BS-3A),1990,1457.34,-1.0,-,15.56,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown,1 20771U 90077A   24053.84557552 -.00000009  00000+0  00000+0 0  9993,2 20771  15.5602   3.9913 0011245 255.8277 281.3541  0.98810063127225,0.98810063,0.0011245,GSO
12585,METEOR PRIRODA,1981,93.77,-1.0,UNK,97.56,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 12585U 81065A   24054.82658079  .00013621  00000+0  39416-3 0  9999,2 12585  97.5591  80.7652 0012228 118.2943 241.9536 15.35653068334169,15.35653068,0.0012228,LEO
20774,COSMOS 2098,1990,104.32,-1.0,UNK,82.95,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 20774U 90078A   24054.55812170  .00003576  00000+0  26265-3 0  9992,2 20774  82.9462   5.6797 0785573 128.1800 239.2832 13.80376783655531,13.80376783,0.0785573,LEO
